household_id,child_id,child_unique_id,child_age,child_gender,ar11,mother_pid14,mother_pidlink,mother_age
1530341,5.0,153034105,4.0,1:Male,2.0,2.0,153030005,31.0
1530451,3.0,153045103,4.0,3:Female,2.0,,,
1530632,4.0,153063204,4.0,3:Female,1.0,1.0,153060005,32.0
1530632,5.0,153063205,0.0,1:Male,1.0,1.0,153060005,32.0
1530741,6.0,153074106,1.0,3:Female,2.0,2.0,153074102,30.0
1530851,3.0,153085103,3.0,3:Female,1.0,1.0,153080005,31.0
1530900,9.0,153090009,2.0,1:Male,5.0,5.0,153090005,31.0
1531351,3.0,153135103,2.0,1:Male,2.0,2.0,153130004,26.0
1531351,4.0,153135104,1.0,3:Female,2.0,2.0,153130004,26.0
1531541,4.0,153154104,1.0,3:Female,2.0,2.0,153150008,19.0
1531600,9.0,153160009,4.0,1:Male,4.0,4.0,153160004,27.0
1531742,4.0,153174204,4.0,3:Female,2.0,2.0,153174202,39.0
1531743,4.0,153174304,2.0,3:Female,2.0,2.0,153174302,32.0
1531751,3.0,153175103,4.0,3:Female,1.0,1.0,153170007,24.0
1531751,4.0,153175104,0.0,1:Male,1.0,1.0,153170007,24.0
1531900,10.0,153190010,0.0,3:Female,3.0,3.0,153190003,23.0
1540100,8.0,154010008,4.0,3:Female,7.0,7.0,154010007,26.0
1540100,9.0,154010009,0.0,1:Male,7.0,7.0,154010007,26.0
1540131,7.0,154013107,4.0,3:Female,4.0,4.0,154010004,37.0
1540141,5.0,154014105,1.0,3:Female,2.0,2.0,154010003,41.0
1540144,4.0,154014404,3.0,3:Female,2.0,2.0,154014402,29.0
1540200,7.0,154020007,0.0,3:Female,8.0,8.0,154020008,20.0
1540251,3.0,154025103,0.0,1:Male,2.0,2.0,154025102,25.0
1540541,5.0,154054105,3.0,3:Female,2.0,2.0,154054102,42.0
1540551,4.0,154055104,3.0,3:Female,2.0,2.0,154055102,32.0
1541341,7.0,154134107,3.0,3:Female,2.0,2.0,154134102,36.0
1541700,15.0,154170015,1.0,1:Male,16.0,16.0,154170016,22.0
1542000,11.0,154200011,4.0,1:Male,6.0,6.0,154200006,33.0
1542000,12.0,154200012,1.0,3:Female,6.0,6.0,154200006,33.0
1542031,6.0,154203106,0.0,3:Female,7.0,7.0,154203107,29.0
1542041,5.0,154204105,4.0,1:Male,1.0,1.0,154200004,37.0
1550531,6.0,155053106,3.0,1:Male,3.0,3.0,155050002,51.0
1551200,6.0,155120006,3.0,3:Female,2.0,2.0,155120002,42.0
1551251,3.0,155125103,1.0,1:Male,2.0,2.0,155120003,22.0
1551941,7.0,155194107,2.0,1:Male,2.0,2.0,155190006,39.0
1552000,7.0,155200007,0.0,3:Female,6.0,6.0,155200006,23.0
1570142,4.0,157014204,0.0,3:Female,2.0,2.0,157014202,31.0
1570151,2.0,157015102,3.0,3:Female,1.0,1.0,157010003,27.0
1570152,3.0,157015203,0.0,1:Male,1.0,1.0,157010012,21.0
1570332,4.0,157033204,2.0,3:Female,2.0,2.0,157033202,34.0
1570700,16.0,157070016,0.0,3:Female,13.0,13.0,157070013,17.0
1570742,4.0,157074204,1.0,3:Female,2.0,2.0,157070004,32.0
1571000,21.0,157100021,3.0,1:Male,4.0,,,
1571000,22.0,157100022,0.0,3:Female,7.0,7.0,157100007,25.0
1571042,4.0,157104204,4.0,1:Male,2.0,2.0,157104202,28.0
1571052,3.0,157105203,3.0,3:Female,2.0,2.0,157100005,29.0
1571052,4.0,157105204,1.0,1:Male,2.0,2.0,157100005,29.0
1571141,8.0,157114108,4.0,3:Female,6.0,6.0,157110011,31.0
1571143,6.0,157114306,0.0,3:Female,2.0,2.0,157110007,38.0
1571351,3.0,157135103,1.0,1:Male,1.0,1.0,157130005,25.0
1580100,6.0,158010006,4.0,1:Male,3.0,3.0,158010003,30.0
1580300,11.0,158030011,2.0,1:Male,7.0,7.0,158030007,23.0
1580300,14.0,158030014,2.0,1:Male,6.0,6.0,158030006,25.0
1580351,4.0,158035104,1.0,3:Female,2.0,2.0,158035102,27.0
1581400,12.0,158140012,2.0,3:Female,9.0,9.0,158140009,35.0
1581700,6.0,158170006,3.0,3:Female,4.0,4.0,158170004,41.0
1582011,7.0,158201107,0.0,1:Male,4.0,4.0,158201104,30.0
1590152,4.0,159015204,2.0,3:Female,2.0,2.0,159015202,31.0
1590332,6.0,159033206,2.0,1:Male,5.0,5.0,159030006,35.0
1590441,4.0,159044104,4.0,1:Male,2.0,2.0,159044102,35.0
1590500,7.0,159050007,2.0,1:Male,4.0,4.0,159050004,36.0
1590700,6.0,159070006,3.0,3:Female,3.0,3.0,159070003,26.0
1591042,4.0,159104204,2.0,3:Female,2.0,2.0,159100006,37.0
1591100,11.0,159110011,0.0,1:Male,6.0,,,
1591151,5.0,159110052,2.0,3:Female,3.0,3.0,159110004,35.0
1591151,6.0,159115106,0.0,3:Female,3.0,3.0,159110004,35.0
1591200,11.0,159120011,0.0,1:Male,4.0,4.0,159120004,39.0
1591300,6.0,159130006,3.0,1:Male,3.0,3.0,159130003,28.0
1591400,12.0,159140012,0.0,1:Male,9.0,9.0,159140009,22.0
1591800,5.0,159180005,4.0,1:Male,4.0,4.0,159180004,30.0
1591800,6.0,159180006,1.0,3:Female,4.0,4.0,159180004,30.0
1591900,8.0,159190008,2.0,1:Male,4.0,,,
1592100,11.0,159210011,1.0,1:Male,3.0,3.0,159210003,39.0
1592151,3.0,159215103,0.0,3:Female,2.0,2.0,159215102,21.0
1592421,7.0,159242107,0.0,3:Female,4.0,4.0,159240004,28.0
1592551,3.0,159255103,2.0,1:Male,1.0,1.0,159250004,34.0
1592752,3.0,159275203,0.0,1:Male,2.0,2.0,159275202,31.0
1592831,4.0,159283104,4.0,1:Male,2.0,,,
1592900,10.0,159290010,2.0,3:Female,51:Did not live in this household,,,
1592951,3.0,159295103,0.0,3:Female,2.0,2.0,159295102,33.0
1593000,6.0,159300006,3.0,1:Male,4.0,4.0,159300004,26.0
1600251,4.0,160025104,4.0,3:Female,2.0,2.0,160020006,34.0
1600251,5.0,160025105,1.0,3:Female,2.0,2.0,160020006,34.0
1600341,4.0,160034104,0.0,1:Male,1.0,1.0,160030003,32.0
1600351,3.0,160035103,3.0,1:Male,2.0,2.0,160030004,28.0
1600431,4.0,160043104,1.0,1:Male,2.0,2.0,160040005,33.0
1600531,12.0,160053112,3.0,3:Female,7.0,7.0,160050004,35.0
1600551,3.0,160055103,0.0,3:Female,1.0,1.0,160050003,38.0
1600552,3.0,160055203,4.0,3:Female,2.0,2.0,160055202,27.0
1600552,4.0,160055204,1.0,3:Female,2.0,2.0,160055202,27.0
1600600,8.0,160060008,4.0,1:Male,5.0,,,
1600752,3.0,160075203,4.0,3:Female,2.0,2.0,160075202,26.0
1600752,4.0,160075204,0.0,3:Female,2.0,2.0,160075202,26.0
1601031,9.0,160103109,1.0,1:Male,7.0,7.0,160103107,30.0
1601143,4.0,160114304,0.0,3:Female,2.0,2.0,160110005,29.0
1601151,4.0,160115104,0.0,3:Female,2.0,2.0,160110006,27.0
1601152,3.0,160115203,4.0,1:Male,2.0,2.0,160110007,23.0
1601243,4.0,160124304,4.0,1:Male,2.0,2.0,160124302,35.0
1601243,5.0,160124305,1.0,3:Female,2.0,2.0,160124302,35.0
1601400,10.0,160140010,1.0,1:Male,5.0,5.0,160140005,33.0
1601441,4.0,160144104,2.0,1:Male,2.0,2.0,160140004,36.0
1601500,6.0,160150006,2.0,3:Female,4.0,4.0,160150004,34.0
1601551,3.0,160155103,2.0,3:Female,2.0,2.0,160155102,28.0
1601551,4.0,160155104,0.0,3:Female,2.0,2.0,160155102,28.0
1610141,8.0,161014108,0.0,1:Male,4.0,4.0,161010005,33.0
1610151,3.0,161015103,2.0,1:Male,2.0,2.0,161015102,45.0
1610231,4.0,161023104,4.0,1:Male,3.0,3.0,161023103,34.0
1610300,10.0,161030010,4.0,1:Male,9.0,9.0,161030009,32.0
1610351,4.0,161035104,4.0,3:Female,2.0,2.0,161030003,37.0
1610431,6.0,161043106,4.0,1:Male,2.0,2.0,161040005,35.0
1610451,4.0,161045104,0.0,3:Female,2.0,2.0,161045102,28.0
1610631,7.0,161063107,4.0,1:Male,3.0,3.0,161063103,33.0
1610651,4.0,161065104,2.0,1:Male,2.0,2.0,161060009,26.0
1610700,10.0,161070010,0.0,1:Male,3.0,3.0,161070003,36.0
1610852,3.0,161085203,3.0,1:Male,2.0,2.0,161080005,28.0
1611200,10.0,161120010,0.0,1:Male,6.0,6.0,161120006,22.0
1611500,6.0,161150006,4.0,3:Female,2.0,2.0,161150002,36.0
1611600,8.0,161160008,4.0,1:Male,3.0,3.0,161160003,30.0
1611651,7.0,161165107,2.0,1:Male,3.0,3.0,161165103,25.0
1611700,9.0,161170009,0.0,3:Female,8.0,8.0,161170008,19.0
1620200,8.0,162020008,4.0,3:Female,3.0,3.0,162020003,31.0
1620400,8.0,162040008,2.0,3:Female,4.0,4.0,162040004,37.0
1620700,10.0,162070010,3.0,1:Male,9.0,9.0,162070009,38.0
1620800,6.0,162080006,2.0,3:Female,4.0,4.0,162080004,31.0
1620851,4.0,162085104,1.0,3:Female,2.0,2.0,162080003,35.0
1620900,7.0,162090007,2.0,1:Male,3.0,3.0,162090003,33.0
1621251,3.0,162125103,2.0,1:Male,2.0,2.0,162125102,23.0
1621300,5.0,162130005,2.0,3:Female,3.0,3.0,162130003,31.0
1621442,6.0,162144206,4.0,1:Male,2.0,2.0,162140009,39.0
1621541,3.0,162154103,4.0,3:Female,2.0,2.0,162150004,34.0
1621551,5.0,162155105,1.0,1:Male,2.0,2.0,162155102,35.0
1622041,3.0,162204103,3.0,1:Male,1.0,1.0,162200002,24.0
1630100,6.0,163010006,3.0,3:Female,4.0,4.0,163030005,36.0
1630300,9.0,163030009,0.0,1:Male,8.0,8.0,163030008,27.0
1630400,5.0,163040005,4.0,3:Female,2.0,2.0,163040002,45.0
1630551,6.0,163055106,4.0,1:Male,3.0,3.0,163055103,31.0
1630551,7.0,163055107,2.0,1:Male,3.0,3.0,163055103,31.0
1630641,5.0,163064105,0.0,1:Male,2.0,2.0,163060003,36.0
1630841,5.0,163084105,0.0,3:Female,2.0,2.0,163084102,32.0
1630951,4.0,163095104,4.0,3:Female,1.0,1.0,163090007,46.0
1631100,8.0,163110008,3.0,3:Female,2.0,2.0,163110002,34.0
1631452,3.0,163145203,3.0,1:Male,2.0,2.0,163140003,27.0
1631500,8.0,163150008,0.0,3:Female,5.0,5.0,163150005,27.0
1631841,10.0,163184110,0.0,3:Female,3.0,3.0,163180008,20.0
1632000,8.0,163200008,3.0,1:Male,3.0,3.0,163200003,29.0
1632000,9.0,163200009,1.0,3:Female,3.0,3.0,163200003,29.0
1632600,6.0,163260006,0.0,1:Male,3.0,3.0,163260003,33.0
1632751,3.0,163275103,3.0,3:Female,2.0,2.0,163270006,28.0
1640400,12.0,164040012,3.0,1:Male,4.0,4.0,164040004,33.0
1640553,4.0,164055304,4.0,1:Male,3.0,3.0,164055303,29.0
1640553,5.0,164055305,4.0,1:Male,3.0,3.0,164055303,29.0
1640700,12.0,164070012,3.0,1:Male,2.0,2.0,164070002,33.0
1640742,7.0,164074207,2.0,1:Male,4.0,4.0,164070004,29.0
1640751,8.0,164075108,0.0,1:Male,4.0,4.0,164075104,21.0
1641051,6.0,164105106,1.0,1:Male,5.0,,,
1641200,9.0,164120009,2.0,3:Female,4.0,4.0,164120004,33.0
1641251,3.0,164125103,1.0,1:Male,2.0,2.0,164120003,36.0
1641400,9.0,164140009,1.0,3:Female,7.0,7.0,164140007,27.0
1641431,5.0,164143105,4.0,3:Female,1.0,1.0,164140003,39.0
1641441,4.0,164144104,1.0,1:Male,2.0,2.0,164144102,28.0
1641451,5.0,164145105,2.0,1:Male,3.0,3.0,164145103,23.0
1641541,6.0,164154106,0.0,1:Male,2.0,2.0,164154102,34.0
1641741,3.0,164174103,1.0,3:Female,1.0,1.0,164170004,31.0
1641800,7.0,164180007,4.0,3:Female,8.0,8.0,164180008,24.0
1641831,8.0,164183108,4.0,3:Female,2.0,2.0,164183102,41.0
1641851,3.0,164185103,4.0,1:Male,2.0,2.0,164185102,31.0
1641951,5.0,164195105,3.0,1:Male,2.0,2.0,164195102,32.0
1641953,3.0,164195303,3.0,1:Male,2.0,2.0,164195302,25.0
1642000,9.0,164200009,1.0,1:Male,8.0,8.0,164200008,30.0
1642031,5.0,164203105,3.0,1:Male,3.0,,,
1642200,10.0,164220010,2.0,1:Male,9.0,9.0,164220009,22.0
1642253,3.0,164225303,0.0,3:Female,2.0,2.0,164225302,22.0
1642700,9.0,164270009,4.0,3:Female,8.0,8.0,164270008,20.0
1642731,5.0,164273105,3.0,3:Female,2.0,2.0,164270004,35.0
1642841,4.0,164284104,4.0,3:Female,2.0,2.0,164280003,32.0
1642851,3.0,164285103,0.0,1:Male,2.0,2.0,164285102,25.0
1643000,12.0,164300012,4.0,1:Male,10.0,10.0,164300010,33.0
1643031,6.0,164303106,4.0,1:Male,51:Did not live in this household,,,
1650100,9.0,165010009,0.0,1:Male,10.0,10.0,165010010,32.0
1650151,3.0,165015103,3.0,1:Male,1.0,1.0,165010008,36.0
1650153,5.0,165015305,4.0,1:Male,2.0,2.0,165010004,41.0
1650600,10.0,165060010,2.0,1:Male,9.0,9.0,165060009,31.0
1650600,11.0,165060011,0.0,1:Male,9.0,9.0,165060009,31.0
1650641,3.0,165064103,3.0,1:Male,1.0,1.0,165060005,30.0
1650700,7.0,165070007,4.0,3:Female,5.0,5.0,165070005,33.0
1650741,4.0,165074104,2.0,3:Female,2.0,2.0,165074102,36.0
1650800,11.0,165080011,1.0,1:Male,10.0,10.0,165080010,26.0
1650851,3.0,165085103,4.0,3:Female,2.0,2.0,165080004,36.0
1650851,4.0,165085104,1.0,3:Female,2.0,2.0,165080004,36.0
1651552,5.0,165155205,1.0,1:Male,4.0,4.0,165150006,25.0
1651553,6.0,165155306,0.0,1:Male,5.0,5.0,165150008,22.0
1651611,7.0,165161107,3.0,3:Female,2.0,2.0,165160005,40.0
1651611,8.0,165161108,0.0,1:Male,2.0,2.0,165160005,40.0
1651641,4.0,165164104,0.0,1:Male,2.0,2.0,165164102,29.0
1651942,3.0,165194203,0.0,3:Female,2.0,2.0,165194202,21.0
1652000,9.0,165200009,4.0,3:Female,8.0,8.0,165200008,28.0
1652000,10.0,165200010,0.0,1:Male,8.0,8.0,165200008,28.0
1652051,3.0,165205103,3.0,3:Female,2.0,2.0,165205102,30.0
1652052,3.0,165205203,4.0,1:Male,2.0,2.0,165200004,30.0
1652100,9.0,165210009,1.0,3:Female,51:Did not live in this household,,,
1652131,6.0,165213106,3.0,3:Female,1.0,1.0,165210003,33.0
1652142,3.0,165214203,0.0,3:Female,1.0,1.0,165210005,26.0
1652400,7.0,165240007,3.0,3:Female,3.0,3.0,165240003,40.0
1653041,3.0,165304103,4.0,3:Female,1.0,1.0,165300005,28.0
1654100,8.0,165410008,3.0,3:Female,4.0,4.0,165410004,38.0
1654151,4.0,165415104,0.0,3:Female,2.0,2.0,165410005,17.0
1660100,6.0,166010006,3.0,1:Male,4.0,4.0,166010004,43.0
1660341,3.0,166034103,1.0,3:Female,1.0,1.0,166030005,26.0
1660341,4.0,166034104,0.0,1:Male,1.0,1.0,166030005,26.0
1660500,6.0,166050006,3.0,1:Male,5.0,5.0,166050005,28.0
1660651,3.0,166065103,1.0,1:Male,2.0,2.0,166060004,22.0
1660931,6.0,166093106,2.0,3:Female,2.0,2.0,166090003,37.0
1661252,3.0,166125203,0.0,1:Male,2.0,2.0,166120006,20.0
1661541,5.0,166154105,1.0,1:Male,4.0,4.0,166150004,21.0
1661641,4.0,166164104,2.0,1:Male,2.0,2.0,166160002,26.0
1661831,5.0,166183105,2.0,1:Male,1.0,1.0,166180005,32.0
1661841,4.0,166184104,3.0,3:Female,2.0,2.0,166180004,33.0
1661851,4.0,166185104,2.0,1:Male,2.0,2.0,166180007,29.0
1661941,5.0,166194105,2.0,1:Male,2.0,2.0,166190004,31.0
1662052,4.0,166205204,0.0,1:Male,2.0,2.0,166200010,28.0
1662251,4.0,166225104,0.0,1:Male,3.0,3.0,166220003,23.0
1662641,3.0,166264103,3.0,1:Male,4.0,4.0,166264104,22.0
1662700,8.0,166270008,2.0,3:Female,7.0,7.0,166270007,24.0
1662731,4.0,166273104,0.0,3:Female,2.0,2.0,166273102,34.0
1662841,5.0,166284105,0.0,3:Female,4.0,4.0,166284104,35.0
1662941,4.0,166294104,0.0,1:Male,2.0,2.0,166294102,28.0
1670100,7.0,167010007,2.0,1:Male,2.0,2.0,167010002,41.0
1670200,7.0,167020007,0.0,1:Male,6.0,6.0,167020006,21.0
1670241,3.0,167024103,0.0,3:Female,1.0,1.0,167020004,25.0
1670541,4.0,167054104,2.0,3:Female,2.0,2.0,167054102,25.0
1671041,5.0,167104105,2.0,1:Male,3.0,3.0,167104103,31.0
1671100,6.0,167110006,3.0,3:Female,2.0,2.0,167110002,46.0
1671251,3.0,167125103,1.0,3:Female,2.0,2.0,167125102,21.0
1671641,4.0,167164104,2.0,1:Male,2.0,2.0,167164102,24.0
1671851,3.0,167185103,3.0,3:Female,2.0,2.0,167180008,22.0
1671900,6.0,167190006,2.0,1:Male,4.0,4.0,167190004,27.0
1672051,4.0,167205104,2.0,3:Female,2.0,2.0,167205102,32.0
1672052,3.0,167205203,2.0,1:Male,2.0,2.0,167205202,23.0
1672053,3.0,167205303,2.0,3:Female,2.0,2.0,167200006,25.0
1672100,6.0,167210006,4.0,1:Male,9.0,9.0,167240006,20.0
1672100,7.0,167210007,0.0,3:Female,9.0,9.0,167240006,20.0
1672251,5.0,167225105,1.0,1:Male,4.0,4.0,167220003,35.0
1672252,3.0,167225203,1.0,1:Male,2.0,2.0,167225202,29.0
1672253,3.0,167225303,2.0,3:Female,2.0,2.0,167220005,32.0
1672511,7.0,167251107,1.0,3:Female,5.0,5.0,167250006,24.0
1672751,4.0,167275104,0.0,1:Male,2.0,2.0,167040004,31.0
1680131,6.0,168013106,0.0,1:Male,7.0,7.0,168013107,32.0
1680141,4.0,168014104,0.0,1:Male,2.0,2.0,168010005,27.0
1680641,7.0,168064107,1.0,3:Female,8.0,8.0,168064108,33.0
1680700,5.0,168070005,4.0,1:Male,52:Dead,,,
1681031,12.0,168103112,0.0,3:Female,1.0,1.0,168100005,32.0
1681300,7.0,168130007,0.0,1:Male,5.0,5.0,168130005,21.0
1681341,3.0,168134103,2.0,3:Female,1.0,1.0,168130003,27.0
1681600,7.0,168160007,3.0,1:Male,4.0,4.0,168160004,37.0
1681651,3.0,168165103,3.0,1:Male,2.0,2.0,168160003,29.0
1681831,3.0,168183103,4.0,3:Female,1.0,1.0,168180005,44.0
1681900,11.0,168190011,2.0,1:Male,12.0,12.0,168190012,22.0
1682300,5.0,168230005,0.0,3:Female,4.0,4.0,168230004,27.0
1682400,8.0,168240008,0.0,3:Female,2.0,2.0,168240002,26.0
1682800,10.0,168280010,0.0,3:Female,9.0,9.0,168280009,22.0
1682811,6.0,168281106,2.0,1:Male,2.0,2.0,168280003,36.0
1682831,8.0,168283108,1.0,1:Male,2.0,2.0,168280005,26.0
1690341,5.0,169034105,0.0,3:Female,4.0,4.0,169034104,22.0
1690441,5.0,169044105,2.0,3:Female,2.0,2.0,169040004,29.0
1690451,3.0,169045103,2.0,3:Female,2.0,2.0,169045102,31.0
1690500,7.0,169050007,2.0,1:Male,3.0,,,
1690600,7.0,169060007,1.0,3:Female,5.0,5.0,169060005,29.0
1690631,5.0,169063105,0.0,1:Male,2.0,2.0,169060004,31.0
1690741,3.0,169074103,1.0,1:Male,2.0,2.0,169074102,21.0
1690941,2.0,169094102,3.0,1:Male,3.0,3.0,169094103,22.0
1690942,6.0,169094206,1.0,3:Female,2.0,2.0,169090005,25.0
1691231,5.0,169123105,4.0,1:Male,4.0,4.0,169120004,38.0
1691300,10.0,169130010,2.0,1:Male,12.0,12.0,169130012,31.0
1691351,3.0,169135103,1.0,3:Female,2.0,2.0,169135102,28.0
1691400,7.0,169140007,4.0,1:Male,8.0,8.0,169140008,31.0
1691541,3.0,169154103,4.0,1:Male,2.0,2.0,169154102,24.0
1691941,3.0,169194103,4.0,3:Female,2.0,2.0,169194102,31.0
1691941,4.0,169194104,0.0,1:Male,2.0,2.0,169194102,31.0
1691951,3.0,169195103,4.0,3:Female,2.0,2.0,169190004,27.0
1691952,3.0,169195203,2.0,3:Female,2.0,2.0,169190005,21.0
1692031,3.0,169203103,3.0,1:Male,2.0,2.0,169203102,27.0
1692041,4.0,169204104,3.0,3:Female,2.0,2.0,169200004,26.0
1692051,4.0,169205104,4.0,1:Male,3.0,3.0,169200005,21.0
1692100,7.0,169210007,0.0,1:Male,5.0,5.0,169210005,21.0
1692141,5.0,169214105,1.0,1:Male,2.0,2.0,169210003,32.0
1692142,4.0,169214204,1.0,3:Female,2.0,2.0,169210004,28.0
1692200,8.0,169220008,1.0,3:Female,6.0,6.0,169220006,25.0
1692531,5.0,169253105,0.0,1:Male,2.0,2.0,169250003,32.0
1692541,4.0,169254104,0.0,3:Female,2.0,2.0,169250004,30.0
1692542,4.0,169254204,2.0,1:Male,1.0,1.0,169250005,27.0
1692841,4.0,169284104,3.0,1:Male,2.0,2.0,169280005,34.0
1692900,9.0,169290009,4.0,3:Female,3.0,3.0,169290003,25.0
1692900,10.0,169290010,1.0,3:Female,3.0,3.0,169290003,25.0
1692942,3.0,169294203,2.0,3:Female,1.0,1.0,169290004,24.0
1693011,6.0,169301106,0.0,3:Female,3.0,3.0,169301103,20.0
1693012,4.0,169301204,3.0,3:Female,2.0,2.0,169080003,29.0
1700131,5.0,170013105,3.0,3:Female,2.0,2.0,170010004,33.0
1700400,7.0,170040007,3.0,1:Male,4.0,4.0,170040004,25.0
1700441,4.0,170044104,3.0,1:Male,2.0,2.0,170040003,28.0
1700811,7.0,170081107,2.0,3:Female,4.0,4.0,170080007,24.0
1701400,7.0,170140007,4.0,1:Male,4.0,4.0,170140004,33.0
1701531,9.0,170153109,4.0,3:Female,6.0,6.0,170153106,37.0
1701800,9.0,170180009,4.0,1:Male,8.0,8.0,170180008,27.0
1710151,3.0,171015103,3.0,1:Male,1.0,1.0,171010004,33.0
1710200,8.0,171020008,2.0,1:Male,5.0,5.0,171020005,26.0
1710341,4.0,171034104,4.0,1:Male,2.0,2.0,171030003,36.0
1710341,5.0,171034105,0.0,3:Female,2.0,2.0,171030003,36.0
1710700,9.0,171070009,4.0,1:Male,4.0,4.0,171070004,36.0
1710700,10.0,171070010,0.0,3:Female,4.0,4.0,171070004,36.0
1710800,8.0,171080008,3.0,3:Female,7.0,7.0,171080007,28.0
1710851,5.0,171085105,0.0,1:Male,2.0,2.0,171080003,34.0
1711650,3.0,171165003,0.0,1:Male,2.0,2.0,171160005,23.0
1711951,2.0,171195102,4.0,3:Female,1.0,1.0,171190006,31.0
1712152,4.0,171215204,0.0,3:Female,2.0,2.0,171210004,31.0
1712153,3.0,171215303,4.0,3:Female,2.0,2.0,171215302,29.0
1712154,3.0,171215403,2.0,3:Female,2.0,2.0,171210007,23.0
1712341,2.0,171234102,4.0,3:Female,1.0,1.0,171230004,29.0
1712341,3.0,171234103,3.0,1:Male,1.0,1.0,171230004,29.0
1712641,4.0,171264104,2.0,3:Female,2.0,2.0,171260003,36.0
1712700,6.0,171270006,4.0,1:Male,3.0,3.0,171270003,26.0
1720251,3.0,172025103,1.0,1:Male,1.0,1.0,172020005,24.0
1720400,9.0,172040009,0.0,3:Female,8.0,8.0,172040008,37.0
1720451,3.0,172045103,3.0,1:Male,2.0,2.0,172045102,26.0
1720700,12.0,172070012,0.0,1:Male,6.0,6.0,172070006,23.0
1721552,5.0,172155205,2.0,1:Male,2.0,2.0,172150010,37.0
1721552,6.0,172155206,1.0,3:Female,2.0,2.0,172150010,37.0
1721600,10.0,172160010,4.0,1:Male,4.0,4.0,172160004,36.0
1721751,3.0,172175103,2.0,3:Female,2.0,2.0,172175102,28.0
1721751,4.0,172175104,0.0,3:Female,2.0,2.0,172175102,28.0
1721841,4.0,172184104,4.0,1:Male,2.0,2.0,172184102,38.0
1721841,5.0,172184105,1.0,3:Female,2.0,2.0,172184102,38.0
1721900,13.0,172190013,3.0,3:Female,11.0,11.0,172190011,43.0
1721951,3.0,172195103,3.0,1:Male,2.0,2.0,172195102,18.0
1730100,7.0,173010007,2.0,3:Female,5.0,5.0,173010005,26.0
1730333,7.0,173033307,2.0,1:Male,4.0,4.0,173030006,34.0
1730651,3.0,173065103,3.0,1:Male,2.0,2.0,173065102,31.0
1730732,4.0,173073204,4.0,3:Female,2.0,2.0,173070005,35.0
1731441,4.0,173144104,2.0,1:Male,2.0,2.0,173140004,25.0
1731452,3.0,173145203,1.0,1:Male,2.0,2.0,173143103,19.0
1731831,8.0,173183108,1.0,1:Male,6.0,6.0,173183106,30.0
1731843,4.0,173184304,2.0,1:Male,1.0,1.0,173180006,40.0
1731930,10.0,173193010,3.0,3:Female,2.0,2.0,173193002,35.0
1732051,3.0,173205103,2.0,1:Male,2.0,2.0,173205102,27.0
1732300,4.0,173230004,0.0,1:Male,3.0,3.0,173230003,22.0
1732541,4.0,173254104,4.0,1:Male,2.0,2.0,173250004,33.0
1732851,3.0,173285103,2.0,1:Male,1.0,1.0,173280003,27.0
1740341,4.0,174034104,2.0,1:Male,2.0,2.0,174030006,35.0
1740451,2.0,174045102,1.0,1:Male,1.0,1.0,174040002,38.0
1740541,2.0,174054102,2.0,1:Male,1.0,1.0,174050005,28.0
1740600,10.0,174060010,1.0,1:Male,5.0,5.0,174060005,30.0
1740631,9.0,174063109,3.0,1:Male,4.0,4.0,174063104,35.0
1740641,4.0,174064104,4.0,3:Female,2.0,2.0,174060008,30.0
1740651,9.0,174065109,2.0,1:Male,3.0,3.0,174065103,23.0
1740800,11.0,174080011,2.0,1:Male,6.0,6.0,174080006,36.0
1741200,8.0,174120008,0.0,1:Male,4.0,4.0,174120004,28.0
1741231,10.0,174123110,1.0,3:Female,4.0,4.0,174123104,37.0
1741400,9.0,174140009,4.0,3:Female,5.0,5.0,174140005,37.0
1741452,3.0,174145203,3.0,1:Male,2.0,2.0,174145202,26.0
1741651,2.0,174165102,1.0,1:Male,3.0,3.0,174165103,21.0
1741652,5.0,174165205,0.0,3:Female,4.0,4.0,174165204,23.0
1741700,17.0,174170017,1.0,3:Female,18.0,18.0,174170018,20.0
1741852,3.0,174185203,2.0,3:Female,2.0,2.0,174185202,24.0
1741853,3.0,174185303,2.0,3:Female,2.0,2.0,174180005,26.0
1742000,11.0,174200011,2.0,3:Female,8.0,8.0,174200008,21.0
1742011,11.0,174201111,1.0,3:Female,5.0,5.0,174200006,29.0
1750500,5.0,175050005,1.0,1:Male,3.0,3.0,175050003,37.0
1750551,3.0,175055103,3.0,3:Female,2.0,2.0,175055102,21.0
1750651,3.0,175065103,3.0,1:Male,2.0,2.0,175065102,21.0
1750751,4.0,175075104,0.0,3:Female,2.0,2.0,175075102,28.0
1750900,6.0,175090006,2.0,3:Female,3.0,3.0,175090003,30.0
1751000,7.0,175100007,3.0,3:Female,4.0,4.0,175100004,29.0
1751151,3.0,175115103,0.0,3:Female,2.0,2.0,175110007,27.0
1751351,4.0,175135104,0.0,3:Female,2.0,2.0,175130004,29.0
1751432,8.0,175143208,0.0,3:Female,2.0,2.0,175143202,32.0
1751500,8.0,175150008,2.0,1:Male,7.0,7.0,175150007,28.0
1751541,4.0,175154104,0.0,1:Male,3.0,3.0,175150006,19.0
1751542,7.0,175154207,1.0,1:Male,3.0,3.0,175154203,32.0
1751651,4.0,175165104,3.0,1:Male,2.0,2.0,175160003,30.0
1751752,3.0,175175203,2.0,1:Male,2.0,2.0,175171103,18.0
